,prep,prep_pp,pp,defart_pp,htah,adj,verb,at_user,geotag
87398,1,0,4,0,1,1,3,1,Georgia
87399,0,0,1,0,1,0,4,1,Georgia
87400,1,0,3,0,0,0,3,1,Georgia
87401,3,0,3,2,0,0,3,1,Georgia
87402,1,0,0,0,0,0,0,1,Georgia
87403,1,0,1,0,0,1,3,1,Georgia
87404,0,0,1,0,0,0,0,1,Georgia
87405,2,0,3,0,0,2,2,0,Georgia
87406,1,0,1,0,0,0,3,1,Georgia
87407,0,0,1,0,0,1,1,1,Georgia
87408,1,0,5,0,0,1,1,2,Georgia
87409,1,0,3,0,0,0,1,2,Georgia
87410,0,0,2,0,0,0,1,1,Georgia
87411,1,0,2,0,0,0,4,2,Georgia
87412,1,0,1,0,0,2,2,0,Georgia
87413,0,0,0,0,0,0,2,0,Georgia
87414,0,0,3,0,0,1,1,1,Georgia
87415,0,0,2,0,0,0,0,0,NewYork
87416,0,0,2,1,0,0,1,1,NewYork
87417,0,0,2,0,0,0,0,1,NewYork
87418,0,0,2,0,0,0,0,0,NewYork
87419,1,0,6,0,0,4,3,0,NewYork
87420,1,0,7,0,0,4,5,1,NewYork
87421,0,0,1,0,0,0,0,1,NewYork
87422,2,0,2,0,0,1,5,1,NewYork
87423,0,0,5,0,0,1,2,1,NewYork
87424,0,0,3,0,0,4,2,1,NewYork
87425,0,0,4,0,0,0,0,1,NewYork
87426,0,0,1,0,0,0,0,1,NewYork
87427,0,0,2,0,0,0,0,1,NewYork
87428,1,0,6,1,0,1,2,0,NewYork
87429,3,1,5,0,0,0,3,2,NewYork
87430,0,0,1,0,0,0,0,1,NewYork
87431,0,0,2,0,0,0,0,0,NewYork
87432,1,0,5,0,0,1,1,1,NewYork
87433,0,0,0,0,0,0,0,1,NewYork
87434,0,0,2,0,0,0,0,1,NewYork
87435,0,0,5,1,0,0,2,1,NewYork
87436,1,0,3,0,0,0,0,1,NewYork
87437,1,0,2,0,0,1,2,0,California
87438,1,0,4,0,0,2,3,2,California
87439,1,0,2,0,0,0,0,1,California
87440,0,0,1,0,0,0,0,1,California
87441,0,0,2,0,0,0,1,0,California
87442,3,1,5,0,1,2,6,2,California
87443,2,1,7,0,1,2,4,1,California
87444,1,0,3,1,0,1,4,2,California
87445,2,0,5,0,0,1,1,1,California
87446,0,0,2,0,0,2,0,1,California
87447,0,0,2,0,1,0,0,1,California
87448,1,0,4,1,0,0,0,1,California
87449,0,0,3,0,0,1,1,1,California
87450,2,0,9,1,0,1,2,0,California
87451,3,0,5,1,0,4,3,0,California
87452,0,0,4,0,0,0,1,1,California
87453,0,0,2,0,0,2,1,1,California
87454,0,0,2,0,1,1,0,2,California
87455,2,0,3,1,0,2,2,1,California
87456,1,0,4,0,0,1,2,1,California
87457,0,0,1,0,0,0,0,1,California
87458,0,0,1,0,0,0,0,1,California
87459,0,0,1,0,1,0,2,1,California
87460,4,1,2,0,0,4,8,1,California
87461,0,0,2,0,0,0,0,1,California
87462,3,2,9,1,0,4,4,1,California
87463,0,0,2,0,0,0,0,1,California
87464,0,0,2,0,1,0,2,0,California
87465,0,0,3,0,0,0,1,1,California
87466,0,0,3,0,0,3,2,1,California
87467,2,0,6,0,0,4,5,1,California
87468,3,1,5,0,1,0,2,0,California
87469,1,0,7,0,1,1,2,1,California
87470,0,0,1,0,0,0,0,1,California
87471,1,1,6,0,2,1,2,0,California
87472,0,0,2,0,0,0,1,1,California
87473,0,0,2,0,0,2,3,2,California
87474,2,0,6,0,0,1,2,1,California
87475,1,0,2,1,0,2,1,1,California
87476,0,0,2,0,0,1,0,0,California
87477,1,1,8,1,0,1,4,1,California
87478,0,0,1,0,0,1,1,1,California
87479,1,0,5,1,0,2,1,0,California
87480,0,0,4,0,0,0,0,0,California
87481,0,0,0,0,0,1,0,1,California
87482,0,0,7,0,0,1,3,0,California
87483,0,0,5,0,2,0,0,0,California
87484,1,0,5,0,0,1,1,0,California
87485,4,0,6,2,0,0,4,1,California
87486,0,0,4,0,0,1,3,1,California
87487,0,0,2,0,0,0,1,1,California
87488,0,0,1,0,0,0,0,1,California
87489,1,0,4,1,0,1,1,2,California
87490,1,0,6,1,0,3,1,1,California
87491,1,0,7,0,0,3,0,1,California
87492,0,0,1,0,0,1,0,1,California
87493,1,0,4,0,0,4,3,0,NewYork
87494,0,0,1,0,0,0,1,0,NewYork
87495,0,0,4,0,0,1,1,1,NewYork
87496,1,0,3,0,0,3,2,0,NewYork
87497,3,0,3,1,0,1,2,0,NewYork
87498,0,0,3,0,0,1,1,0,NewYork
87499,2,1,5,0,1,3,6,0,NewYork
87500,1,0,3,1,0,3,1,0,NewYork
87501,1,0,1,0,0,2,4,1,NewYork
87502,2,0,5,0,0,1,4,1,NewYork
87503,0,0,1,0,0,0,0,0,NewYork
87504,0,0,4,0,0,1,4,1,NewYork
87505,1,0,8,0,0,2,2,0,NewYork
87506,0,0,6,0,1,1,2,1,NewYork
87507,0,0,3,0,0,0,3,0,NewYork
87508,0,0,1,0,0,1,2,0,NewYork
87509,0,0,1,0,0,0,3,1,NewYork
87510,1,1,3,0,0,2,1,0,NewYork
87511,1,0,5,0,0,0,2,1,NewYork
87512,1,0,6,0,0,0,6,1,NewYork
87513,0,0,2,0,1,0,1,1,NewYork
87514,0,0,1,0,1,2,1,0,NewYork
87515,0,0,3,0,0,0,1,3,NewYork
87516,0,0,1,0,0,0,0,1,NewYork
87517,4,1,5,1,1,1,7,0,NewYork
87518,1,0,5,0,1,0,3,1,NewYork
87519,2,0,5,0,1,2,5,0,NewYork
87520,0,0,6,0,0,3,1,1,NewYork
87521,1,0,5,0,1,0,2,0,NewYork
87522,1,0,2,0,0,2,0,1,NewYork
87523,2,0,2,0,0,0,2,1,NewYork
87524,2,0,6,0,0,2,3,4,NewYork
87525,0,0,1,0,0,1,1,0,NewYork
87526,2,0,3,0,1,0,1,0,NewYork
87527,0,0,2,0,2,0,1,0,NewYork
87528,1,0,1,0,0,0,2,1,NewYork
87529,3,0,9,1,1,6,7,0,NewYork
87530,1,1,4,0,1,1,1,0,NewYork
87531,1,0,2,0,1,2,5,0,NewYork
87532,3,1,12,0,0,1,2,0,NewYork
87533,0,0,4,0,1,2,3,1,NewYork
87534,0,0,0,0,0,0,0,1,NewYork
87535,1,0,3,0,0,2,4,0,NewYork
87536,0,0,2,0,0,1,3,1,NewYork
87537,0,0,4,0,0,0,2,0,NewYork
87538,0,0,2,0,0,1,1,0,NewYork
87539,1,0,2,0,0,0,2,0,NewYork
87540,1,1,2,0,0,0,2,1,NewYork
87541,3,1,9,0,0,4,6,1,NewYork
87542,4,0,2,1,0,1,6,2,NewYork
87543,1,1,6,0,0,1,1,0,NewYork
87544,4,0,4,1,0,3,8,1,NewYork
87545,2,0,4,0,0,3,3,1,NewYork
87546,1,0,5,0,0,2,8,1,NewYork
87547,3,0,8,2,2,3,4,1,NewYork
87548,1,0,6,1,0,1,1,1,NewYork
87549,3,0,6,1,0,0,4,1,NewYork
87550,3,1,6,0,2,1,3,0,NewYork
87551,0,0,2,0,0,0,1,1,NewYork
87552,0,0,1,0,0,0,1,0,NewYork
87553,1,0,2,0,0,1,5,1,NewYork
87554,0,0,2,0,0,1,0,0,NewYork
87555,1,0,1,0,0,0,5,0,NewYork
87556,3,0,3,0,0,2,7,0,NewYork
87557,0,0,4,0,0,3,3,1,NewYork
87558,2,1,9,0,0,2,4,1,NewYork
87559,0,0,3,0,0,0,0,1,NewYork
87560,2,0,3,0,0,1,3,0,NewYork
87561,0,0,3,0,0,1,3,1,NewYork
87562,1,1,10,0,0,1,1,1,NewYork
87563,0,0,19,0,0,2,1,2,NewYork
87564,2,0,14,0,0,2,2,1,NewYork
87565,0,0,5,0,0,2,2,1,NewYork
87566,0,0,11,0,0,3,1,0,NewYork
87567,1,0,13,0,0,1,1,2,NewYork
87568,0,0,12,0,0,1,2,1,NewYork
87569,0,0,2,0,0,0,0,1,NewYork
87570,0,0,9,0,0,0,0,1,NewYork
87571,1,1,7,0,0,0,1,1,NewYork
87572,1,0,4,0,0,0,0,1,NewYork
87573,0,0,3,0,0,1,0,1,NewYork
87574,0,0,3,0,0,1,1,0,NewYork
87575,0,0,3,0,0,0,1,0,NewYork
87576,0,0,7,0,0,0,0,1,NewYork
87577,0,0,5,0,0,0,0,0,NewYork
87578,0,0,12,0,0,2,2,0,NewYork
87579,0,0,8,0,0,3,0,0,NewYork
87580,0,0,17,0,0,0,4,0,NewYork
87581,0,0,2,0,0,0,0,1,NewYork
87582,0,0,2,0,0,0,0,1,NewYork
87583,0,0,4,0,0,0,0,1,NewYork
87584,0,0,5,0,0,0,0,1,NewYork
87585,0,0,7,0,0,0,0,0,NewYork
87586,0,0,4,0,0,0,1,1,NewYork
87587,0,0,5,0,0,1,1,1,NewYork
87588,0,0,8,0,0,3,3,0,NewYork
87589,0,0,7,0,0,0,1,1,NewYork
87590,0,0,18,0,0,5,0,1,NewYork
87591,1,0,6,0,0,0,2,1,NewYork
87592,0,0,2,0,0,0,0,1,NewYork
87593,0,0,17,0,0,3,3,1,NewYork
87594,0,0,9,0,0,0,3,1,NewYork
87595,1,1,11,0,0,3,1,1,NewYork
87596,1,0,2,0,0,0,0,0,NewYork
87597,0,0,9,0,0,1,0,1,NewYork
87598,1,0,13,0,0,3,2,0,NewYork
87599,0,0,3,0,1,1,2,0,NewYork
87600,0,0,7,0,0,2,1,0,NewYork
87601,1,0,7,0,0,1,2,0,NewYork
87602,1,0,3,0,0,2,0,1,NewYork
87603,1,1,2,0,0,0,1,1,NewYork
87604,1,0,0,0,0,0,1,1,NewYork
87605,0,0,9,0,0,0,1,1,NewYork
87606,0,0,7,0,0,0,0,1,NewYork
87607,0,0,9,0,0,4,0,0,NewYork
87608,1,0,4,0,0,2,0,0,NewYork
87609,0,0,3,0,0,0,0,0,NewYork
87610,0,0,5,0,0,0,0,1,NewYork
87611,0,0,6,0,0,0,0,2,NewYork
87612,0,0,7,0,0,1,0,1,NewYork
87613,0,0,3,0,0,0,0,0,NewYork
87614,0,0,7,0,1,0,1,2,NewYork
87615,0,0,4,0,0,1,1,1,NewYork
87616,3,0,3,0,0,1,4,1,NewYork
87617,0,0,3,0,0,0,1,1,NewYork
87618,0,0,7,0,0,0,0,0,NewYork
87619,0,0,7,0,0,0,1,0,NewYork
87620,1,0,3,0,0,1,2,0,NewYork
87621,0,0,3,0,0,0,0,1,NewYork
87622,1,0,5,0,0,1,0,1,NewYork
87623,0,0,7,0,0,1,1,1,NewYork
87624,0,0,1,0,0,0,0,1,NewYork
87625,0,0,4,0,1,1,1,0,NewYork
87626,0,0,3,0,0,0,0,1,NewYork
87627,1,0,5,0,0,2,3,1,NewYork
87628,0,0,4,0,0,0,0,1,NewYork
87629,1,0,5,0,0,0,0,1,NewYork
87630,2,1,13,0,0,3,1,2,NewYork
87631,0,0,5,0,0,0,0,0,NewYork
87632,0,0,6,0,0,2,2,1,NewYork
87633,0,0,6,0,0,1,1,0,NewYork
87634,0,0,3,0,0,1,0,1,NewYork
87635,0,0,15,0,0,2,0,0,NewYork
87636,0,0,2,0,0,1,0,0,NewYork
87637,1,0,2,0,0,2,1,1,NewYork
87638,0,0,9,0,0,0,0,0,NewYork
87639,0,0,2,0,0,1,1,2,NewYork
87640,2,1,5,0,0,1,0,0,NewYork
87641,1,0,4,0,0,1,0,1,NewYork
87642,1,0,4,0,0,3,1,1,NewYork
87643,0,0,4,0,0,0,0,1,NewYork
87644,0,0,2,0,0,0,1,1,NewYork
87645,2,0,12,0,0,2,2,0,NewYork
87646,0,0,2,0,0,1,0,1,NewYork
87647,0,0,12,0,0,0,0,0,NewYork
87648,0,0,21,0,0,2,1,0,NewYork
87649,1,0,12,0,1,2,2,1,NewYork
87650,0,0,7,0,0,2,0,1,NewYork
87651,0,0,1,0,0,0,0,1,NewYork
87652,0,0,14,0,0,1,1,1,NewYork
87653,0,0,1,0,0,0,0,1,NewYork
87654,1,0,0,0,0,0,1,1,NewYork
87655,0,0,1,0,0,0,3,1,California
87656,0,0,1,0,0,1,1,1,California
87657,1,0,3,0,0,0,0,1,California
87658,1,0,2,0,0,0,3,1,California
87659,2,0,2,0,0,0,1,1,California
87660,0,0,1,0,0,0,0,1,California
87661,1,0,2,0,0,0,1,0,California
87662,0,0,1,1,0,1,1,0,California
87663,0,0,1,0,0,0,2,1,California
87664,2,0,4,0,0,2,5,1,California
87665,1,0,2,0,0,0,2,1,California
87666,0,0,2,0,0,0,0,1,California
87667,0,0,2,0,0,0,2,1,California
87668,0,0,2,0,0,0,3,1,California
87669,0,0,1,0,0,0,0,1,California
87670,1,0,2,0,0,0,2,1,California
87671,1,0,3,0,0,0,1,1,California
87672,1,0,1,0,0,1,2,1,California
87673,1,0,4,0,0,0,2,1,California
87674,0,0,4,0,0,1,1,1,California
87675,0,0,2,0,0,1,0,1,California
87676,0,0,1,0,0,0,1,1,California
87677,1,0,4,0,0,2,4,1,California
87678,0,0,1,0,0,1,1,1,California
87679,0,0,1,0,0,0,1,1,California
87680,0,0,1,0,0,0,0,1,California
87681,0,0,2,0,0,0,3,1,California
87682,2,0,0,0,0,0,1,1,California
87683,1,0,5,0,0,3,2,1,California
87684,0,0,1,0,0,0,0,1,California
87685,2,1,4,1,0,1,2,0,California
87686,1,0,1,0,0,1,3,1,California
87687,1,0,0,0,0,2,2,1,California
87688,0,0,1,0,0,0,0,1,California
87689,1,0,6,0,0,1,3,1,California
87690,0,0,1,0,0,0,1,1,California
87691,0,0,3,1,0,0,2,0,California
87692,0,0,1,0,1,0,0,10,California
87693,0,0,2,0,0,0,1,1,California
87694,1,0,1,0,0,0,2,1,California
87695,0,0,2,0,0,0,0,1,California
87696,0,0,2,0,0,0,1,1,California
87697,0,0,2,0,0,0,0,1,California
87698,0,0,1,0,1,0,0,11,California
87699,0,0,0,0,0,1,0,1,California
87700,0,0,0,0,0,0,1,1,California
87701,0,0,1,0,0,0,0,1,California
87702,0,0,2,0,0,0,1,1,California
87703,0,0,1,0,0,1,1,1,California
87704,0,0,2,0,0,0,1,1,California
87705,0,0,1,0,0,0,1,1,California
87706,0,0,7,0,0,1,1,1,California
87707,0,0,3,0,0,1,1,1,California
87708,0,0,2,0,0,0,1,1,California
87709,0,0,5,0,0,2,2,3,California
87710,0,0,2,0,0,1,2,1,California
87711,0,0,5,0,0,1,4,1,California
87712,1,0,0,0,0,0,3,1,California
87713,2,0,3,0,0,2,0,1,California
87714,0,0,0,0,0,0,0,1,California
87715,0,0,7,0,0,0,0,1,California
87716,0,0,1,0,0,1,0,1,California
87717,2,0,7,0,0,2,0,1,California
87718,0,0,1,0,0,0,0,1,California
87719,0,0,7,0,0,2,1,1,California
87720,0,0,1,0,0,1,1,2,California
87721,1,0,9,0,0,1,0,2,California
87722,2,0,3,1,0,1,1,1,California
87723,0,0,5,0,0,0,1,1,California
87724,0,0,4,0,0,2,2,2,California
87725,0,0,4,0,0,0,2,1,NewYork
87726,0,0,3,0,0,0,0,1,NewYork
87727,0,0,3,0,0,0,0,1,NewYork
87728,0,0,4,0,0,2,1,1,NewYork
87729,0,0,2,0,0,0,0,1,NewYork
87730,0,0,3,0,0,1,1,1,NewYork
87731,0,0,2,0,0,0,3,1,NewYork
87732,0,0,2,0,0,1,0,0,NewYork
87733,0,0,8,0,0,1,1,1,NewYork
87734,0,0,7,0,0,0,0,1,NewYork
87735,0,0,8,0,0,1,1,1,NewYork
87736,0,0,2,0,0,1,0,1,NewYork
87737,0,0,0,0,0,1,0,0,NewYork
87738,1,0,1,0,0,0,0,0,NewYork
87739,1,0,1,0,0,0,2,1,NewYork
87740,1,1,7,0,0,0,0,0,NewYork
87741,0,0,1,0,0,0,0,1,NewYork
87742,0,0,2,0,0,0,0,1,NewYork
87743,0,0,3,0,0,2,2,1,NewYork
87744,0,0,4,0,0,0,1,1,NewYork
87745,0,0,4,0,0,0,0,0,NewYork
87746,0,0,5,0,0,0,0,0,NewYork
87747,0,0,2,0,0,0,0,0,NewYork
87748,0,0,2,0,0,0,0,1,NewYork
87749,0,0,3,0,0,0,0,0,NewYork
87750,1,0,3,0,0,0,0,0,NewYork
87751,0,0,5,0,1,0,0,0,NewYork
87752,0,0,2,0,0,0,0,0,NewYork
87753,3,1,8,0,0,3,2,0,NewYork
87754,1,0,3,0,0,3,3,1,NewYork
87755,0,0,2,0,0,0,1,1,NewYork
87756,0,0,1,0,0,1,0,1,NewYork
87757,0,0,1,0,0,0,0,0,NewYork
87758,0,0,2,0,0,0,0,1,NewYork
87759,0,0,1,0,0,0,1,0,NewYork
87760,1,0,3,0,0,1,2,0,California
87761,2,0,2,0,1,1,1,0,California
87762,1,0,2,0,0,0,1,1,California
87763,2,1,4,0,0,0,1,0,California
87764,1,0,4,1,0,0,0,0,California
87765,1,1,2,0,0,0,0,0,California
87766,2,0,7,1,0,2,3,1,California
87767,0,0,4,0,0,0,2,1,California
87768,1,0,1,0,0,1,1,1,California
87769,0,0,2,0,0,1,0,1,California
87770,1,0,5,0,0,0,0,1,California
87771,0,0,1,0,0,0,2,1,California
87772,0,0,0,0,0,0,1,1,California
87773,3,0,5,0,0,1,5,1,California
87774,3,1,5,0,1,1,4,0,California
87775,0,0,5,0,0,1,0,0,California
87776,1,0,3,0,0,2,3,0,California
87777,0,0,1,0,0,0,1,0,California
87778,0,0,1,0,0,1,3,0,California
87779,0,0,1,0,0,1,2,1,California
87780,0,0,2,0,0,1,2,1,California
87781,0,0,0,0,0,0,0,1,California
87782,0,0,2,0,0,1,0,1,NewYork
87783,0,0,0,0,0,2,1,1,NewYork
87784,0,0,1,0,0,0,0,1,NewYork
87785,0,0,0,0,0,2,3,1,NewYork
87786,1,1,4,0,0,1,1,1,NewYork
87787,1,0,2,0,0,1,1,1,NewYork
87788,3,1,4,0,0,1,2,1,NewYork
87789,1,0,3,1,0,0,5,1,NewYork
87790,0,0,3,1,0,1,1,1,NewYork
87791,2,2,4,0,0,0,1,1,NewYork
87792,2,1,3,0,0,0,5,1,NewYork
87793,2,1,4,0,0,0,4,1,NewYork
87794,3,0,6,1,0,0,8,1,NewYork
87795,1,0,2,0,0,2,0,1,NewYork
87796,1,0,0,0,0,1,1,1,NewYork
87797,2,0,2,0,0,0,2,1,NewYork
87798,0,0,4,1,0,0,4,1,NewYork
87799,1,0,1,0,0,2,1,1,NewYork
87800,0,0,1,0,0,0,0,1,NewYork
87801,1,0,2,0,0,2,1,0,NewYork
87802,1,0,1,0,0,2,1,1,NewYork
87803,1,0,5,0,0,3,2,1,NewYork
87804,1,0,1,0,0,2,3,1,NewYork
87805,2,0,2,0,0,1,3,1,NewYork
87806,0,0,3,0,0,4,2,1,NewYork
87807,1,0,4,0,0,3,2,1,NewYork
87808,0,0,4,0,0,2,2,0,Georgia
87809,1,0,4,0,0,1,1,1,Georgia
87810,1,0,3,0,0,1,2,0,Georgia
87811,4,2,10,0,0,3,5,0,Georgia
87812,1,0,4,0,0,2,1,0,Georgia
87813,1,0,3,0,1,1,1,0,Georgia
87814,1,0,7,0,0,3,5,0,Georgia
87815,2,0,9,0,0,5,5,0,Georgia
87816,2,1,7,0,1,1,2,0,Georgia
87817,1,0,1,0,0,1,2,0,Georgia
87818,0,0,1,0,0,0,0,1,Georgia
87819,0,0,1,0,1,1,1,0,Georgia
87820,0,0,2,0,1,0,1,0,Georgia
87821,0,0,2,0,0,2,0,0,Georgia
87822,0,0,7,0,1,1,0,0,Georgia
87823,0,0,3,0,0,1,1,1,Georgia
87824,1,0,3,1,1,0,1,2,Georgia
87825,1,0,4,0,0,1,0,1,Georgia
87826,1,1,10,0,1,3,5,0,Georgia
87827,2,0,3,0,0,0,0,1,Georgia
87828,1,0,4,1,0,4,4,0,Georgia
87829,1,0,3,0,0,4,6,0,Georgia
87830,0,0,6,0,0,0,2,0,Georgia
87831,2,0,4,0,1,5,7,0,Georgia
87832,1,0,6,1,1,1,2,0,Georgia
87833,1,0,4,0,0,3,1,0,NewYork
87834,0,0,2,0,0,0,0,1,NewYork
87835,0,0,1,0,0,1,1,1,NewYork
87836,0,0,9,0,0,3,2,1,NewYork
87837,1,0,2,0,0,4,3,1,NewYork
87838,3,1,8,0,0,2,2,0,NewYork
87839,2,0,9,2,0,2,3,1,NewYork
87840,0,0,4,1,0,0,0,2,NewYork
87841,1,0,10,1,0,0,3,0,NewYork
87842,0,0,1,0,0,0,1,1,NewYork
87843,0,0,0,0,0,0,0,1,NewYork
87844,1,0,4,0,0,3,1,2,NewYork
87845,0,0,4,0,0,2,1,0,NewYork
87846,0,0,1,0,0,1,0,0,NewYork
87847,2,1,5,0,0,3,3,0,NewYork
87848,0,0,5,0,0,0,0,1,NewYork
87849,1,0,7,0,0,1,2,1,NewYork
87850,0,0,2,0,0,0,0,1,NewYork
87851,0,0,4,0,0,0,0,1,NewYork
87852,0,0,2,0,0,1,2,1,NewYork
87853,0,0,2,0,0,0,0,0,NewYork
87854,0,0,2,0,0,0,3,1,NewYork
87855,1,0,4,0,0,3,1,0,NewYork
87856,1,0,1,0,0,0,3,1,NewYork
87857,0,0,3,1,0,0,1,1,NewYork
87858,1,0,2,0,0,0,1,2,NewYork
87859,1,0,2,0,0,0,1,1,NewYork
87860,0,0,1,0,0,0,2,1,NewYork
87861,0,0,4,0,0,1,0,0,NewYork
87862,2,0,4,0,2,2,3,1,NewYork
87863,0,0,1,0,0,2,1,1,NewYork
87864,2,1,5,0,0,0,1,1,NewYork
87865,0,0,0,0,0,1,0,1,NewYork
87866,2,0,6,1,2,1,1,0,NewYork
87867,0,0,1,0,0,0,1,1,NewYork
87868,2,1,2,0,0,0,2,1,NewYork
87869,1,0,2,0,0,2,0,1,NewYork
87870,1,0,4,0,0,3,1,1,NewYork
87871,1,0,3,0,0,1,3,0,NewYork
87872,1,0,3,2,1,0,0,1,NewYork
87873,1,0,6,1,0,0,1,1,NewYork
87874,0,0,1,1,0,1,1,1,NewYork
87875,3,0,5,0,0,3,5,1,NewYork
87876,0,0,1,0,0,0,0,1,NewYork
87877,2,0,5,1,0,1,8,0,NewYork
87878,2,0,3,0,0,1,2,1,NewYork
87879,0,0,1,0,0,1,0,1,NewYork
87880,4,0,7,2,0,1,5,0,NewYork
87881,3,1,12,2,0,0,5,0,NewYork
87882,1,0,6,1,0,0,4,0,NewYork
87883,1,0,5,0,0,2,1,1,NewYork
87884,0,0,0,0,0,1,0,1,NewYork
87885,0,0,4,0,0,2,2,1,NewYork
87886,1,0,5,0,0,1,3,1,NewYork
87887,1,0,5,0,0,2,0,1,NewYork
87888,1,0,1,0,0,1,1,1,NewYork
87889,2,0,8,1,2,2,3,1,NewYork
87890,1,1,7,0,0,2,4,1,NewYork
87891,1,0,3,0,0,0,6,0,NewYork
87892,2,1,7,0,3,2,4,1,NewYork
87893,2,0,7,0,0,1,2,1,NewYork
87894,0,0,2,0,0,1,2,1,NewYork
87895,0,0,5,0,0,2,0,1,NewYork
87896,1,0,4,2,0,1,2,0,NewYork
87897,0,0,3,0,0,0,1,2,NewYork
87898,2,0,1,0,0,1,4,1,NewYork
87899,1,0,3,2,0,0,1,2,NewYork
87900,1,0,2,1,0,2,1,0,NewYork
87901,0,0,3,0,1,1,0,9,NewYork
87902,1,0,5,0,0,5,2,1,NewYork
87903,2,0,4,2,0,4,4,1,NewYork
87904,0,0,1,0,0,0,0,1,NewYork
87905,0,0,1,0,0,0,0,1,NewYork
87906,0,0,2,0,0,0,1,1,NewYork
87907,1,0,3,0,0,1,3,1,NewYork
87908,0,0,1,0,0,0,0,1,NewYork
87909,0,0,4,0,0,0,1,1,NewYork
87910,0,0,1,0,0,0,0,1,NewYork
87911,0,0,2,0,0,0,0,1,NewYork
87912,0,0,2,0,0,1,0,0,NewYork
87913,2,0,4,1,0,0,5,0,NewYork
87914,0,0,0,0,0,1,3,1,NewYork
87915,1,0,6,0,0,0,3,0,NewYork
87916,0,0,2,0,0,1,2,0,NewYork
87917,0,0,1,0,0,0,0,0,NewYork
87918,1,0,3,0,0,0,0,0,NewYork
87919,0,0,4,0,0,0,0,1,NewYork
87920,1,0,6,0,0,3,2,1,NewYork
87921,2,1,6,0,0,1,2,1,NewYork
87922,0,0,4,0,0,1,2,1,NewYork
87923,2,2,4,0,0,0,2,0,NewYork
87924,1,1,4,1,0,0,1,1,NewYork
87925,2,0,7,1,0,1,3,0,NewYork
87926,2,1,11,0,0,0,2,0,NewYork
87927,0,0,1,0,0,1,2,1,NewYork
87928,1,0,6,0,0,1,1,2,NewYork
87929,0,0,2,0,0,0,1,1,NewYork
87930,0,0,3,0,0,1,2,1,NewYork
87931,2,0,7,0,1,3,5,2,NewYork
87932,2,2,5,0,1,0,0,1,NewYork
87933,0,0,6,0,2,2,1,4,NewYork
87934,0,0,6,0,1,3,4,3,NewYork
87935,0,0,3,0,1,2,2,1,NewYork
87936,0,0,2,1,1,1,1,0,NewYork
87937,1,0,6,0,2,2,2,0,NewYork
87938,2,0,5,0,0,0,4,2,NewYork
87939,3,0,3,0,1,3,6,1,NewYork
87940,1,1,4,1,0,2,6,1,NewYork
87941,0,0,2,0,0,1,1,1,NewYork
87942,0,0,4,0,0,3,3,2,NewYork
87943,0,0,1,0,1,0,0,6,NewYork
87944,2,0,2,1,1,0,1,2,NewYork
87945,1,0,4,0,1,4,4,2,NewYork
87946,1,0,2,1,1,0,1,1,NewYork
87947,0,0,1,0,1,0,0,1,NewYork
87948,0,0,1,0,0,2,2,1,NewYork
87949,4,2,10,1,0,0,1,1,NewYork
87950,2,1,2,0,1,0,1,0,NewYork
87951,1,1,6,0,1,0,2,0,NewYork
87952,1,0,5,0,0,2,1,1,NewYork
87953,0,0,1,0,0,2,1,2,NewYork
87954,0,0,1,0,0,3,2,2,NewYork
87955,0,0,4,0,1,0,3,0,NewYork
87956,2,0,1,0,0,2,3,1,NewYork
87957,0,0,7,1,1,4,2,2,NewYork
87958,0,0,3,0,0,1,2,2,NewYork
87959,2,0,4,0,1,1,1,0,NewYork
87960,3,0,5,0,1,3,3,0,NewYork
87961,1,1,3,0,1,1,6,0,NewYork
87962,3,0,5,0,1,0,3,1,NewYork
87963,4,0,4,0,1,1,2,1,NewYork
87964,0,0,6,0,0,1,3,2,NewYork
87965,2,0,4,0,1,4,2,0,NewYork
87966,1,0,3,0,0,1,3,2,NewYork
87967,0,0,2,0,0,0,1,1,NewYork
87968,2,0,6,0,0,2,3,2,NewYork
87969,0,0,2,0,0,0,0,1,NewYork
87970,0,0,5,0,1,2,3,0,NewYork
87971,0,0,7,0,2,0,4,1,NewYork
87972,2,0,3,1,0,0,2,0,NewYork
87973,0,0,1,0,0,0,0,1,NewYork
87974,1,0,0,0,0,0,5,0,NewYork
87975,0,0,1,0,0,0,1,1,NewYork
87976,0,0,1,0,0,0,1,1,NewYork
87977,3,0,9,0,0,0,5,1,NewYork
87978,1,0,6,0,0,3,8,2,NewYork
87979,0,0,5,0,0,2,0,1,NewYork
87980,0,0,3,0,0,0,1,0,NewYork
87981,0,0,1,0,0,0,0,1,NewYork
87982,3,1,6,0,0,1,2,2,NewYork
87983,0,0,2,0,0,2,2,2,NewYork
87984,0,0,0,0,0,0,1,1,NewYork
87985,0,0,3,0,0,0,2,1,NewYork
87986,3,1,5,0,1,3,5,1,NewYork
87987,0,0,1,0,0,0,1,1,NewYork
87988,4,0,7,0,0,4,4,1,NewYork
87989,2,0,9,0,0,1,4,2,NewYork
87990,0,0,2,0,0,1,0,1,NewYork
87991,0,0,8,0,0,2,6,1,NewYork
87992,1,0,6,0,0,5,7,0,NewYork
87993,1,0,1,0,0,0,0,1,NewYork
87994,1,0,1,0,0,0,1,1,NewYork
87995,1,1,3,0,0,0,4,1,NewYork
87996,3,1,6,1,0,2,1,2,NewYork
87997,0,0,5,0,0,1,3,0,NewYork
